head,tail,label
DB00720,P05141,1
DB06204,P41143,1
DB06930,Q13363,0
DB03041,P07101,0
DB07295,Q9Y6I3,0
DB02833,P24941,1
DB06844,P16118,0
DB08658,P06276,1
DB06823,P41143,0
DB04794,P08684,1
DB07322,P35790,0
DB06855,P04626,0
DB00605,Q13426,0
DB07013,Q02318,0
DB08382,O14880,0
DB01045,P46721,1
DB00366,P35367,1
DB00244,P52895,0
DB00583,O14957,0
DB03661,P61457,0
DB03967,P61626,1
DB01733,Q8IWU9,0
DB00221,Q16719,0
DB08897,P08173,1
DB06892,Q9BZZ2,0
DB00104,P05164,1
DB00683,P08684,1
DB07024,P42338,0
DB03609,P49019,0
DB07897,P05121,0
DB01842,Q9BQE3,0
DB00754,Q6TME4,0
DB00296,P05177,1
DB01622,P21728,1
DB00145,Q12879,1
DB07261,P00742,1
DB08473,Q00266,0
DB00495,P16662,1
DB01123,O15382,0
DB03314,O15511,0
DB04465,Q02643,0
DB05383,O14561,0
DB00268,P28223,1
DB03326,Q9NRE1,0
DB08893,P06276,1
DB02757,P40925,0
DB06695,P54855,1
DB03796,Q14541,1
DB07111,P07550,0
DB00157,Q16718,1
DB08329,P56192,0
DB06843,P22894,0
DB01840,O14756,0
DB04450,P08100,1
DB00228,O00591,1
DB01990,P19438,0
DB00530,P05177,1
DB00130,P27708,1
DB02935,P14625,1
DB01224,P24462,1
DB09079,Q9BXA5,0
DB00374,P43119,1
DB01167,P51511,0
DB03114,P12931,1
DB01142,P31645,1
DB00175,Q92769,0
DB01357,P09467,0
DB00648,P15538,1
DB00922,Q14432,1
DB02638,P37288,1
DB00241,Q16445,1
DB07091,P07477,1
DB00463,P47870,1
DB01045,P10632,1
DB00734,P08684,1
DB03214,Q96QU6,1
DB01005,P01848,0
DB02236,P18085,0
DB04440,Q12879,0
DB08497,Q7Z4W1,0
DB00387,P08173,1
DB00405,Q16134,0
DB06262,P00439,1
DB01194,O60706,0
DB04306,Q16644,0
DB00804,O94903,0
DB00806,P05177,1
DB00665,P16435,1
DB00794,P78334,1
DB00374,Q14520,0
DB08875,P35968,1
DB01167,Q16850,1
DB04069,P28482,0
DB06216,P21728,1
DB00272,P63092,0
DB00182,P14416,1
DB04218,P00813,1
DB04326,P04075,1
DB06151,Q9UKQ2,0
DB07538,P24941,1
DB07171,P39900,0
DB02112,P54577,0
DB00268,Q7L0J3,0
DB00615,P05177,1
DB02984,Q9NPB1,0
DB07027,P10606,0
DB04149,P28329,0
DB00782,P14780,0
DB03382,Q6WRI0,0
DB06944,Q05329,0
DB00370,P14416,1
DB07179,P24941,1
DB06196,O95045,0
DB07406,P47985,0
DB00193,P08684,1
DB01058,P08684,1
DB06695,P16662,1
DB09018,Q96KC2,0
DB00216,P23219,1
DB00091,P62937,1
DB07524,O00459,0
DB06898,Q15596,1
DB04299,P01133,0
DB07787,P09874,1
DB03041,Q92506,0
DB04817,P23219,1
DB00624,P24462,1
DB07187,Q9H169,0
DB07815,Q14181,0
DB08447,P35914,0
DB07651,P01189,0
DB08330,Q03405,0
DB02507,O95954,0
DB06262,P46721,0
DB01352,P48169,1
DB01725,P09958,0
DB09330,O75900,0
DB02670,P07550,0
DB00273,P14867,1
DB04866,Q9UJM8,0
DB08383,P23415,0
DB04917,P46098,1
DB00493,Q16348,1
DB01201,Q9HB55,1
DB08368,P00491,0
DB04676,Q96DP5,0
DB01283,O60656,1
DB07231,P09237,0
DB02396,P22607,0
DB07881,P37268,0
DB00679,P05181,1
DB07978,P03956,0
DB01352,P48736,0
DB01321,P08684,1
DB08291,P15170,0
DB00490,P78508,0
DB00405,O43676,0
DB03758,P14625,1
DB03020,Q71U36,0
DB07697,P12319,0
DB07051,Q13885,0
DB06993,P35754,0
DB07139,P15121,1
DB03062,P30419,1
DB08217,P49146,0
DB00805,P31645,1
DB01064,Q92569,1
DB08738,P48169,0
DB07744,P29466,1
DB08565,P22607,0
DB08660,P14867,0
DB00904,P05181,1
DB05351,P08235,0
DB08277,P51170,0
DB01191,P33261,1
DB00252,Q14524,1
DB00643,Q9Y6M4,0
DB09082,Q8TC12,0
DB01105,P35914,0
DB00829,Q16445,1
DB00136,Q07973,1
DB04853,P29274,1
DB07786,P00813,1
DB03010,Q13509,1
DB08291,P09622,0
DB07786,O00483,0
DB04948,P08913,1
DB00786,Q99542,1
DB03509,P05113,0
DB07736,Q6TME4,0
DB01263,P27815,0
DB07001,P78508,0
DB05824,Q05586,1
DB00777,P21917,1
DB00203,Q02218,0
DB00172,P07814,1
DB00705,P15502,0
DB00295,P41143,1
DB05864,P42126,0
DB00393,Q9BYF1,0
DB07841,P14324,1
DB00157,P08559,1
DB01085,P08172,1
DB06879,Q9Y2Q0,0
DB00312,Q8TCU5,1
DB01236,O14949,0
DB00379,P08684,1
DB08564,Q99835,0
DB07203,P24941,1
DB00898,P47869,1
DB04957,P12268,0
DB01613,Q8WTS6,0
DB02547,O60547,1
DB00454,Q13224,1
DB08342,O14561,0
DB00114,Q96GA7,1
DB08239,P06744,0
DB07163,P24752,0
DB03010,P04350,1
DB07644,Q9NZK7,0
DB06973,Q9ULZ9,0
DB00831,P14416,1
DB03127,O95180,0
DB04889,P14416,1
DB01397,P27707,0
DB04516,P01579,0
DB03195,P28476,0
DB04816,Q99456,0
DB07509,Q13936,0
DB00381,P54289,1
DB00237,Q16445,1
DB00134,Q96GW9,1
DB03194,P14550,0
DB00114,Q8IUZ5,1
DB00157,P53004,1
DB08815,Q8WVQ1,0
DB07083,P00734,1
DB01819,P14867,0
DB08561,P45452,1
DB04137,P16118,1
DB01236,Q9Y2J8,0
DB00706,Q96RQ3,0
DB01364,Q9Y289,0
DB06709,P63316,0
DB02846,Q8IUZ5,0
DB03892,Q9H1K4,0
DB02846,P08758,1
DB00745,P08172,0
DB00804,P08172,1
DB00726,P46098,1
DB06267,P08684,1
DB07901,P03915,0
DB07461,P00734,1
DB04876,P07451,0
DB00301,Q8TED1,0
DB02076,Q9UKU7,0
DB00201,Q16568,0
DB06204,P16662,1
DB03975,P48443,0
DB04883,P61769,0
DB02726,P60174,1
DB01704,Q9Y2D0,0
DB07272,Q9UQF2,1
DB04972,P09211,1
DB01025,P39086,0
DB00421,O95180,1
DB03642,P69905,0
DB06706,Q05940,1
DB08139,P62829,0
DB02162,P49327,0
DB08184,P32754,0
DB00915,Q8TCU5,1
DB04659,P04792,0
DB07906,P11086,1
DB07268,P16499,0
DB00263,O00142,0
DB01497,P41145,1
DB01704,P16118,0
DB08057,O14939,0
DB03525,P12931,1
DB00363,P46098,1
DB00696,P05177,1
DB06991,Q00796,0
DB00248,P08588,1
DB07342,P07225,0
DB06962,O14594,0
DB04847,P09466,0
DB00201,P05181,1
DB00127,Q9UKG9,0
DB01948,P24752,0
DB08804,P17213,0
DB00688,O60656,1
DB08808,P13945,1
DB08170,P09237,1
DB08632,Q16854,0
DB04387,Q08499,0
DB06997,P49862,0
DB00987,P32320,1
DB07710,Q03181,0
DB00898,Q06432,1
DB02177,Q9UHI7,0
DB03106,P00742,0
DB00327,Q99735,0
DB00321,P08912,1
DB01045,P05181,1
DB00321,P08684,1
DB01620,P14867,0
DB00170,P02818,1
DB00418,P43681,1
DB00199,P24462,1
DB05424,Q6N063,0
DB00191,Q9NWZ5,0
DB00700,P08235,1
DB02827,Q13555,0
DB00116,P31939,1
DB08531,P51970,0
DB04957,O14949,0
DB01226,P06276,1
DB00401,P08684,1
DB07054,Q16831,0
DB00548,P51003,0
DB03354,P29274,0
DB01092,P05023,1
DB04842,P14416,1
DB01821,Q13956,0
DB07996,P00390,0
DB08690,P08620,0
DB00237,P47869,1
DB01032,Q8TCC7,1
DB00421,P01106,0
DB00763,P48048,0
DB01197,P09960,1
DB00726,P08172,1
DB02427,P00374,1
DB04472,P17931,0
DB04672,P51955,0
DB05501,P27708,0
DB07831,P35247,0
DB03535,P54278,0
DB08399,P24385,0
DB00976,P08684,1
DB00542,P42898,1
DB00744,P23219,1
DB07881,P17544,0
DB06401,P37268,0
DB00201,P35913,1
DB00379,P05177,1
DB00981,P22303,1
DB08292,P29218,0
DB06804,Q00975,0
DB04946,P14416,1
DB03367,P16662,0
DB00091,P45844,0
DB06897,P53350,1
DB03643,P19235,0
DB03552,P22460,0
DB01411,P10696,0
DB01267,P35367,1
DB00688,P19784,0
DB00746,P45844,0
DB00136,P15382,0
DB00801,P28476,1
DB03316,O60896,0
DB04489,P00813,0
DB00116,O75891,1
DB07593,P14207,0
DB05252,P36897,0
DB08818,O14594,1
DB00946,P08684,1
DB00301,P08684,1
DB00598,P08588,1
DB00762,Q13936,0
DB00281,P10606,0
DB00239,P15382,0
DB04659,P40261,0
DB01665,P11216,0
DB00228,P31644,1
DB06840,P21728,0
DB08140,P53779,0
DB00654,Q02127,0
DB07493,P09467,0
DB00780,P33261,1
DB01354,P14867,1
DB07604,O14983,1
DB07318,Q9NR96,0
DB08382,Q96RD7,0
DB02447,P11217,1
DB03351,Q9NVS9,0
DB07122,Q13393,0
DB00188,P33261,1
DB03088,P19961,1
DB00677,P06276,1
DB07345,P56817,1
DB00172,Q32P28,1
DB00206,Q16671,0
DB00397,P21728,1
DB05109,P08684,1
DB07580,P02743,1
DB00210,P21399,0
DB02296,Q14432,0
DB04854,P01106,0
DB01403,P28223,1
DB00806,P29274,1
DB00458,P08912,1
DB08780,P43405,0
DB01236,O00591,1
DB08162,Q9UGM6,0
DB00777,P08912,1
DB01064,P08588,1
DB07540,Q02928,0
DB08695,P49773,0
DB01223,P05181,1
DB01209,P41145,1
DB00321,O43525,1
DB02557,P08473,1
DB00328,P33261,1
DB01621,Q13464,0
DB00188,P03956,0
DB07632,P00918,1
DB08424,Q00534,0
DB04094,Q8IWU9,0
DB05013,P23141,0
DB00201,Q01064,1
DB02170,O00264,0
DB03729,Q96BI3,0
DB02697,P50052,0
DB08285,Q92506,0
DB06016,P51570,0
DB00983,P33261,1
DB02110,P80188,0
DB04836,P05019,0
DB01092,O95139,0
DB08345,Q96FI4,0
DB02345,O14818,0
DB00653,P54289,1
DB05676,P27815,1
DB07025,P32019,0
DB00982,Q9NRF9,0
DB08515,P25786,1
DB08073,P31751,1
DB00214,P23219,1
DB03509,P09874,1
DB08271,P09238,1
DB01481,P10275,1
DB09065,P20674,0
DB05171,P51160,0
DB00755,P49788,1
DB00202,Q08493,0
DB09075,P19793,0
DB01262,P27707,1
DB07947,P31751,1
DB02282,P03915,0
DB00726,P28223,1
DB00210,Q9Y5R8,0
DB08620,Q7Z4W1,0
DB08811,P47870,0
DB02048,Q9Y4W6,0
DB04281,Q9UHI5,0
DB07956,P04839,0
DB00604,P33261,1
DB01621,P05177,1
DB00363,P08173,1
DB02366,Q9Y5Y6,0
DB01023,P24462,1
DB05260,Q07699,0
DB00312,Q9UN88,1
DB01558,P48169,1
DB00715,P28223,1
DB00363,P28566,1
DB07787,P49146,0
DB07160,Q96GW9,0
DB01218,P10632,1
DB07789,P53350,1
DB00619,P09619,1
DB06875,Q92731,1
DB03414,P05121,0
DB00659,Q12879,1
DB07001,P48664,0
DB00412,Q9UDW1,0
DB00401,Q13936,1
DB00264,P33261,1
DB01071,P78417,0
DB07322,O95954,0
DB01992,Q92830,1
DB00248,P28223,1
DB06764,P20701,0
DB00401,P05177,1
DB00668,P13945,1
DB08495,O14594,0
DB07443,Q02252,0
DB00168,Q9Y478,0
DB00951,P05181,1
DB00370,P46098,1
DB00296,P31213,0
DB00341,O00459,0
DB08195,P31939,0
DB00682,Q9UI09,0
DB00157,P37059,1
DB03639,P49366,1
DB03796,P09466,1
DB00642,P31939,1
DB04556,P11413,0
DB01234,P05093,1
DB01087,Q05940,0
DB00608,P23677,0
DB08382,Q9BQE3,0
DB02519,P54289,0
DB00134,Q00266,1
DB04967,P11388,1
DB06991,P26010,0
DB03147,P27338,1
DB00563,P00374,1
DB00216,P28566,1
DB08132,Q9UHY7,0
DB01017,P15692,1
DB07075,O14757,1
DB00608,P10632,1
DB07336,O14757,1
DB07162,Q9Y2J8,0
DB03294,P00918,1
DB03088,P80075,1
DB03645,Q9BUF5,0
DB07005,P41594,0
DB00776,P33261,1
DB00831,P22310,1
DB00799,P10632,1
DB04509,P23141,1
DB00237,P48169,1
DB01373,Q13936,1
DB02494,P61313,1
DB04465,Q9NZD2,1
DB03704,P11766,1
DB01224,P08173,1
DB07717,P18846,0
DB08004,P10827,0
DB01594,P31644,1
DB00688,P23141,1
DB00683,P28476,1
DB07077,P63151,0
DB01685,P47989,1
DB08820,P08684,1
DB00823,P03372,1
DB03890,O00469,0
DB09048,Q9HB55,1
DB01819,Q16558,0
DB04861,P07550,1
DB06871,Q15596,1
DB08015,Q01718,0
DB03878,Q06432,0
DB04136,Q9HA77,0
DB07091,Q15067,0
DB07519,P56817,1
DB01236,P30049,1
DB07172,P00325,0
DB02633,P15559,1
DB04933,Q13363,0
DB00674,P11230,1
DB07647,O14757,1
DB07922,Q8N1Q1,0
DB01274,P07550,1
DB01007,P11362,0
DB02646,P02144,1
DB07692,P14416,0
DB01863,P23677,1
DB07842,P24347,0
DB06834,P43405,1
DB00114,Q9BYV1,1
DB00741,P15538,1
DB02052,P24941,1
DB03847,P00734,1
DB06262,P35368,1
DB07860,Q9Y697,0
DB08384,Q99808,0
DB00091,P24462,1
DB07335,P12931,1
DB04896,Q13224,1
DB07965,Q14541,0
DB02637,Q92830,0
DB00189,Q16445,1
DB01337,P48357,0
DB08783,P49247,0
DB01594,P47869,1
DB08533,Q9HAW9,0
DB07846,P22303,1
DB00981,P27695,0
DB02007,P32322,0
DB04854,P02679,0
DB00382,P22303,1
DB07642,P08243,0
DB02866,P00918,1
DB00145,P23415,1
DB03021,P22694,0
DB00779,Q02252,0
DB06267,O76074,1
DB00683,P05181,1
DB00284,O43451,1
DB00383,P51511,0
DB06209,P08684,1
DB02589,P05186,0
DB01165,Q7L0J3,0
DB01055,P13500,1
DB02185,P35218,0
DB04404,Q13231,1
DB07922,Q96GD3,0
DB02506,P63151,1
DB03135,P09917,0
DB00157,P07864,1
DB00454,Q05586,1
DB00237,Q9UN88,1
DB00393,P35869,1
DB00436,Q9Y468,0
DB01143,P05186,1
DB04117,P30084,1
DB04946,P05181,1
DB06848,Q9NZK7,0
DB01583,P10632,1
DB00762,O00748,1
DB00631,P23921,1
DB05047,P48058,1
DB01059,Q9UQF2,0
DB04369,P51570,0
DB04868,P17213,0
DB01079,Q13639,1
DB07350,O14672,0
DB00035,Q2M3G0,0
DB04876,O43272,0
DB06772,P08684,1
DB01766,Q13526,1
DB03195,P23919,1
DB01054,Q9NY47,1
DB04889,Q13426,0
DB07831,P00519,1
DB00421,P54289,1
DB07311,O14757,1
DB00363,P27361,0
DB01041,P33261,1
DB00184,P32297,1
DB00418,P31644,1
DB07535,P56817,1
DB04982,P29371,0
DB09069,Q13133,0
DB00157,P14061,1
DB06148,P08684,1
DB04464,P14854,1
DB01810,Q9UBX1,1
DB05109,O95479,0
DB06994,P27487,1
DB00162,Q08257,0
DB08677,O14832,0
DB01007,P05177,1
DB04391,P27361,0
DB04013,P11217,1
DB00463,O00591,1
DB03129,P62937,0
DB00201,P51160,1
DB01200,P21918,1
DB00794,P33261,1
DB06802,P23219,1
DB00683,P14867,1
DB00905,P42330,1
DB04920,P06276,1
DB01074,P50416,1
DB07405,P35228,1
DB02405,P09466,1
DB00704,Q7LG56,0
DB04727,P35968,1
DB00926,P28702,1
DB01115,P54289,1
DB04250,P19961,0
DB04983,Q92830,0
DB00199,P05177,1
DB00969,P05181,1
DB00381,P08684,1
DB02164,Q96KS0,0
DB07713,P22894,1
DB04224,Q9NZD2,1
DB05134,P08238,1
DB01902,P00746,0
DB08340,P54750,0
DB00929,P35408,1
DB02837,Q15119,0
DB01346,Q14524,1
DB01245,Q15822,1
DB01138,P08684,1
DB08822,P31937,0
DB03701,P61626,0
DB00727,P27707,0
DB07755,Q9Y6I3,0
DB06800,P49915,0
DB07651,P24666,0
DB00334,P14416,1
DB00404,P24462,1
DB03062,P09622,0
DB02297,P28838,0
DB08448,P00374,1
DB00725,Q00796,0
DB07524,Q9Y4U1,0
DB02468,P41240,0
DB07840,P00439,0
DB03330,P05141,0
DB08672,P27487,1
DB06875,Q15788,1
DB00237,P47870,1
DB00451,P10828,1
DB08867,P06401,1
DB01863,P31749,1
DB07842,P06133,0
DB00675,Q05513,1
DB07677,P22891,0
DB00709,P22392,1
DB08021,P78352,0
DB07187,Q15800,0
DB00834,P60900,0
DB03565,P04054,1
DB04223,Q9HBH5,0
DB08334,P16662,0
DB07243,O14757,1
DB01373,P98194,1
DB06292,P31639,1
DB03132,P60174,1
DB01463,Q01959,1
DB02311,P62942,1
DB01085,P08684,1
DB00768,P23297,1
DB06204,P41145,1
DB02320,P23297,0
DB01201,P08684,1
DB03414,P24752,0
DB01056,Q9Y619,0
DB03796,P11684,0
DB08537,Q14330,0
DB01138,Q96FI4,0
DB00157,P30519,1
DB08049,P20309,0
DB06992,P28845,1
DB08006,Q02127,1
DB04021,P04179,0
DB07423,Q96RJ0,0
DB08595,Q15596,1
DB00276,Q12809,1
DB00273,P48169,1
DB00469,P21673,0
DB00296,P08684,1
DB06774,P05181,1
DB09128,P14416,1
DB01100,P31937,0
DB06695,P23141,1
DB01021,P51580,1
DB01083,P08684,1
DB02820,Q99714,1
DB00189,P31644,1
DB02671,P49069,0
DB00188,P05177,1
DB05412,Q16831,0
DB00829,P47870,1
DB01990,P01877,0
DB08811,Q9NYQ3,0
DB03201,P43405,0
DB05075,P17516,0
DB05271,P21917,1
DB00570,P08684,1
DB07983,P78348,0
DB06866,P00734,1
DB01242,P31645,1
DB09128,P28223,1
DB05767,P05231,1
DB01411,P35243,0
DB08897,P20309,1
DB00522,O00222,0
DB04724,P20701,1
DB00897,P31644,1
DB00776,P55072,0
DB03217,Q9NYA1,0
DB08094,Q9UJ68,0
DB00980,P08684,1
DB00184,P05177,1
DB00705,P05177,1
DB01717,P12235,0
DB02929,P08758,1
DB07991,P29371,0
DB00721,O15554,1
DB00718,P54819,1
DB02196,P35218,0
DB08515,P28066,1
DB02709,P08684,1
DB03542,P61457,0
DB07216,P35462,0
DB02840,Q70Z44,0
DB04645,P30872,0
DB01214,P10415,0
DB00444,P33261,1
DB00246,P35462,1
DB04915,Q02318,0
DB03087,Q9NPD5,0
DB00926,P48443,1
DB04318,P24347,1
DB00842,Q9UN88,1
DB03788,P10828,1
DB00562,P55017,1
DB00665,P10632,1
DB00130,O95932,1
DB01613,P16066,1
DB00268,P21728,1
DB00726,P08173,1
DB01821,P25789,0
DB02638,O75976,0
DB01917,Q13509,0
DB02532,P0CG22,1
DB03882,Q9UK17,0
DB00312,Q12879,1
DB01612,P16066,1
DB00918,P33261,1
DB00713,P09601,0
DB01238,P28566,1
DB06700,O75936,0
DB07190,Q9P2R7,0
DB08549,Q15375,0
DB00841,P35625,0
DB02230,P00491,1
DB00593,P05181,1
DB03800,Q99873,0
DB08229,Q8TED1,0
DB05053,P09467,1
DB07357,P02689,0
DB05351,P01579,0
DB03685,Q9NWZ5,1
DB04281,Q02127,1
DB01085,Q02218,0
DB01620,P35367,1
DB07246,P28332,0
DB04930,P04179,0
DB00813,P41145,1
DB08641,Q96LB9,0
DB06713,P19235,0
DB00761,P33402,0
DB02303,Q9P289,0
DB00519,P00480,0
DB01488,Q00796,0
DB00272,P18509,0
DB08901,P35968,1
DB01200,P21917,1
DB00721,P24557,0
DB04594,P35914,1
DB00734,P35462,1
DB00748,Q9NUV7,0
DB02029,Q96AE4,0
DB01026,P33261,1
DB07866,P28845,1
DB01123,P49366,0
DB04224,O60264,0
DB00405,P0CG04,0
DB06663,P35346,1
DB01131,P33261,1
DB04725,P09917,1
DB07354,Q99835,0
DB01073,P10275,0
DB02854,Q8NBQ5,1
DB00370,P21728,1
DB01403,Q8NFJ5,0
DB01125,P11137,0
DB04772,P61769,0
DB00196,P15538,1
DB00402,P47869,1
DB02367,P08254,1
DB03588,Q9UHI5,0
DB06969,P07477,0
DB07958,O43920,0
DB04132,Q03013,1
DB03727,P06132,1
DB00672,P23219,1
DB08334,P43088,0
DB08883,Q99720,0
DB07288,Q9HAN9,0
DB00771,O00180,0
DB04892,P22303,1
DB04760,Q9UL51,0
DB00622,P08173,1
DB08200,P06276,1
DB01662,Q15303,0
DB01193,P07550,1
DB01054,Q9Y3I0,0
DB01023,P10632,1
DB00540,P07550,1
DB08808,P08588,1
DB04540,P15531,0
DB00172,Q96C36,1
DB07685,Q9Y2D0,0
DB08222,P04118,1
DB08915,Q96EB6,0
DB08051,P43155,0
DB01232,Q9HBL8,0
DB04459,Q9NVH6,0
DB00471,P08684,1
DB00171,P12235,1
DB01851,P01834,1
DB08043,O43776,0
DB00121,Q9Y289,1
DB01766,P00734,1
DB03847,Q9NWZ3,0
DB02343,P54687,0
DB02115,P24158,0
DB02395,P78348,0
DB02021,P15121,1
DB06148,P50897,0
DB06942,P02743,0
DB08811,P27707,0
DB01248,P19440,0
DB00944,P35568,0
DB01284,P15170,0
DB07202,P07333,1
DB07006,P21266,0
DB03902,Q14494,0
DB04436,P04179,1
DB00248,P08913,1
DB08907,P08684,1
DB08063,P19793,1
DB00973,P10768,0
DB00493,Q9NSA0,1
DB01238,P08912,1
DB04977,P08684,1
DB06944,P29460,0
DB01621,P33261,1
DB07106,P42685,0
DB03283,P25101,0
DB08273,P02768,0
DB04315,Q9Y689,1
DB00162,P09917,0
DB00157,O43920,1
DB07562,P24941,1
DB00544,P42898,1
DB07400,P00734,1
DB08867,P10275,1
DB00328,Q9Y698,0
DB01296,P14780,1
DB04707,Q13464,1
DB04187,P27361,0
DB00899,Q8N142,0
DB00643,O75489,0
DB00408,P28223,1
DB07150,P47895,0
DB00813,P41143,1
DB00726,P14416,1
DB00129,O43246,1
DB07405,P63151,0
DB06823,P05164,1
DB03639,P21281,0
DB04080,P80404,0
DB09082,Q13363,0
DB02164,O95573,0
DB01296,P01579,1
DB07093,P15121,1
DB05232,Q99250,1
DB03845,P28702,0
DB00683,P31644,1
DB01045,Q02928,1
DB00928,P32320,1
DB03147,Q86YB8,1
DB01951,P03886,0
DB06663,P32745,1
DB08094,P07900,0
DB04434,Q02156,0
DB09128,P35368,1
DB00308,Q9P0X4,0
DB00856,P51170,0
DB01017,P19961,0
DB00718,P22392,1
DB01191,P05181,1
DB00379,P35869,1
DB00469,Q13285,0
DB00144,Q16760,1
DB01038,P21918,1
DB00393,P08684,1
DB04453,P52895,0
DB03974,Q6NUS8,0
DB00674,P02708,1
DB03821,Q9BTZ2,0
DB04268,P37288,0
DB00331,P22459,0
DB07244,P24462,0
DB02398,P10768,0
DB03602,P08263,1
DB03147,P14920,1
DB01268,P10721,1
DB00910,Q07973,1
DB09053,P55789,0
DB02569,P61160,0
DB04714,P80075,0
DB00822,P08684,1
DB01032,P33261,1
DB00856,O43776,0
DB00187,P05177,0
DB00336,Q13956,0
DB00408,P08913,1
DB03447,P17302,0
DB06866,P32745,0
DB06774,P05164,1
DB01649,Q9UGJ0,0
DB02131,Q9HAW9,0
DB01242,P05177,1
DB02812,P07510,0
DB00611,Q13443,0
DB00238,P05177,1
DB01403,Q8TD30,0
DB00273,P00918,1
DB00257,P05181,1
DB08768,O14818,0
DB00114,Q8IYQ7,1
DB05271,P04062,0
DB08530,Q9UBS5,0
DB02852,Q13002,1
DB02610,P08311,0
DB03760,Q9NRE1,0
DB01844,P00797,1
DB00544,Q06203,1
DB01045,O94956,1
DB03132,P56524,0
DB01818,P11226,1
DB03158,P20701,0
DB00675,P22310,1
DB00321,P07550,1
DB00188,P28070,1
DB04464,Q16740,1
DB05197,P23434,0
DB04644,Q96NR8,0
DB04012,P62942,1
DB03367,P39900,1
DB04852,P55157,1
DB00835,P05181,1
DB00292,P48169,1
DB02010,P43405,1
DB00363,P14416,1
DB03213,Q9NY72,0
DB04857,Q96GD3,0
DB08912,P08684,1
DB00198,P22894,0
DB01488,P23528,0
DB08137,P16220,0
DB00157,O95182,1
DB03510,Q8N142,1
DB07171,P07550,0
DB02363,Q6TME4,0
DB01189,P23415,1
DB06997,P11413,0
DB00308,Q14654,1
DB02550,P07900,1
DB00334,P78334,1
DB02604,P14416,0
DB04892,P06276,1
DB00726,P33261,1
DB00412,P10632,1
DB07314,P48735,0
DB01320,P00403,0
DB07038,O14757,1
DB06144,P29597,0
DB01189,P31644,1
DB00521,P07550,1
DB00786,P51511,1
DB01104,P27338,1
DB04644,P11217,1
DB01927,P15559,1
DB00675,Q01740,1
DB08891,Q9UBS5,1
DB08235,P61158,1
DB04315,P15531,1
DB03354,P11217,1
DB04880,Q14432,1
DB08371,P62258,0
DB03878,P30411,0
DB07940,Q92753,0
DB01213,P00325,1
DB03434,Q9GZZ6,0
DB06959,Q9GZP0,0
DB00248,P35368,1
DB08394,P14550,0
DB00455,P10632,1
DB02177,Q9UDW1,0
DB03084,Q96A70,0
DB01431,Q9UHI5,0
DB00262,P05177,1
DB08549,O60706,0
DB08178,Q96GW9,0
DB00523,P28702,1
DB07157,P07510,0
DB03384,O94925,0
DB04817,P02778,0
DB01186,P21918,1
DB00748,P29074,0
DB07707,P51170,0
DB08610,Q15119,1
DB00387,P08172,1
DB00777,Q16795,0
DB08641,P42338,0
DB00114,Q96I15,1
DB00897,O00591,1
DB08804,P27338,1
DB07093,P49821,0
DB07193,P55769,0
DB06932,Q9Y5Y4,0
DB04600,Q9NUB1,0
DB01054,Q08289,1
DB08930,P24462,1
DB00121,Q96RQ3,1
DB00282,P23921,0
DB01567,P28476,1
DB04892,P29508,0
DB00561,Q8TC12,0
DB07841,P19367,0
DB00130,O75879,1
DB01827,Q13907,0
DB07135,P03956,0
DB01007,P10632,1
DB07905,P31513,0
DB01009,P23219,1
DB07313,P50579,1
DB00679,P05177,1
DB02432,P18858,0
DB01154,P14867,1
DB03459,P09417,0
DB00328,O60656,1
DB01236,P03886,1
DB08442,P14618,0
DB09080,Q9NY59,0
DB03929,P51955,0
DB04397,P49137,0
DB03495,P30419,0
DB06237,P38606,0
DB09202,Q93088,0
DB03294,P78508,0
DB01198,P31644,1
DB03581,P41143,0
DB08229,O94760,0
DB07179,P41145,0
DB06967,P00797,1
DB00780,P25101,0
DB01179,Q9UP95,0
DB07841,Q92696,1
DB03338,Q6VVX0,0
DB01009,P15509,0
DB00204,Q12809,1
DB00250,P08684,1
DB00619,P23219,1
DB00208,Q9Y6K9,0
DB01014,P23219,1
DB00829,P47869,1
DB04513,P22310,0
DB00605,Q494W8,0
DB08391,Q701N4,0
DB03058,P00746,1
DB01216,P18405,1
DB07821,P23141,1
DB00292,P31644,1
DB00312,P78334,1
DB00463,P78334,1
DB03719,O75493,0
DB07006,P30291,1
DB00445,O60427,0
DB01890,Q6WRI0,0
DB00666,P30968,1
DB00201,O76074,1
DB00999,Q12791,1
DB02628,P48552,0
DB00696,P21918,1
DB04464,P03886,1
DB04683,P19784,0
DB08799,P35367,1
DB06953,P13945,0
DB04946,P35462,1
DB08783,P02763,0
DB00292,P78334,1
DB01348,P12821,1
DB07198,P01834,0
DB00162,P47895,1
DB07966,Q9GZZ6,0
DB00120,P00439,1
DB00837,P28845,0
DB03702,O95864,0
DB00722,P17405,0
DB01830,Q9P0X4,0
DB05812,P10632,1
DB00363,O95178,0
DB00944,Q92781,0
DB04960,P55157,0
DB00246,P08173,1
DB05035,P10827,1
DB01631,P80188,1
DB04645,P22894,0
DB04662,P24941,1
DB01104,Q01959,1
DB01074,P08684,1
DB01917,P09622,0
DB07038,P55011,0
DB00363,P28223,1
DB03147,Q9UHQ9,1
DB04915,Q92731,0
DB00489,Q12809,1
DB00246,P20309,1
DB02659,P04054,1
DB03948,P53779,0
DB01149,P23975,1
DB00273,P39086,1
DB03330,Q15796,0
DB08043,Q96EN8,0
