head,tail,label
DB08235,P02787,0
DB07066,P26440,0
DB07780,P53611,1
DB00396,P04798,1
DB03384,P50750,0
DB07586,P54646,0
DB01083,P07098,1
DB02201,P13196,0
DB03448,P07998,1
DB05676,P29474,1
DB00475,P10635,1
DB01750,P63208,1
DB00186,Q16445,1
DB06954,O60882,0
DB07641,Q9UHI7,0
DB02512,Q14957,0
DB02418,P62837,1
DB06894,P23919,0
DB05087,Q16445,1
DB05492,P35348,1
DB00217,P07550,1
DB04769,P35222,0
DB00428,P11168,1
DB07614,O60658,0
DB00156,P19105,0
DB00142,Q14833,1
DB01229,Q9H4B7,1
DB05087,P14735,0
DB00588,P47712,1
DB00568,P20813,1
DB08194,P07900,1
DB00238,P20813,1
DB08224,Q13838,0
DB01136,P18825,1
DB02936,P14555,1
DB08906,P16144,0
DB00151,Q92993,0
DB01162,Q12809,1
DB01210,P07550,1
DB01520,Q13224,1
DB01238,P10635,1
DB07171,P42892,1
DB04129,O43614,0
DB01107,P14867,1
DB01807,Q16647,0
DB08062,P00734,1
DB03501,Q05315,0
DB00449,P08913,1
DB04487,P51681,0
DB07264,P19113,0
DB00241,Q99928,1
DB07664,P09455,0
DB03088,Q9UKQ2,1
DB02719,Q16515,0
DB04632,Q04828,0
DB08632,P68871,1
DB00134,P42898,1
DB07021,P26447,0
DB01780,P52961,0
DB00289,P20810,0
DB01028,P28472,1
DB01388,O60840,1
DB00114,P41743,0
DB03693,P78368,1
DB03292,P30043,0
DB08326,P01375,0
DB02034,O43526,0
DB06203,O60939,0
DB02014,P80075,0
DB06213,P19429,0
DB03088,Q701N4,1
DB08040,Q9UHY7,0
DB00882,P04798,1
DB00518,P78368,0
DB00238,P46098,0
DB04537,P23381,1
DB02884,P08048,1
DB08039,Q9HB40,0
DB00128,Q7L266,1
DB04217,Q9NQX3,0
DB06849,Q9UNI1,0
DB04602,P47712,0
DB00869,P00367,0
DB08305,P42262,1
DB07070,P61313,0
DB06813,Q6NXR0,0
DB00409,Q6VVX0,0
DB01544,P22309,1
DB00938,P20815,1
DB00140,P21397,1
DB00603,P11712,1
DB01812,P15144,0
DB00174,P08243,1
DB00719,Q96F10,0
DB05476,Q96LZ3,0
DB03909,O00764,1
DB04898,P11712,1
DB01157,P06881,0
DB00143,P00390,1
DB08860,P35503,1
DB00173,Q9BY49,1
DB00485,P46459,0
DB00356,Q9UPY5,0
DB08899,Q14534,0
DB00197,P37231,1
DB07183,Q92947,0
DB04018,P43088,0
DB00344,P10635,1
DB00248,P18089,1
DB01791,Q9BY66,0
DB07340,P28161,0
DB08689,P46597,0
DB02045,P07477,1
DB01711,O60512,0
DB01579,P35348,1
DB03760,P22061,0
DB02328,Q9NSD5,0
DB00129,P48651,0
DB00604,Q12809,1
DB07105,P40616,0
DB07778,P00156,1
DB04141,P02818,0
DB07944,P27338,0
DB03559,P19623,0
DB08454,Q9NR82,0
DB00757,P17948,0
DB01619,Q86W47,0
DB00394,Q6WRI0,0
DB02183,P15086,0
DB00603,Q8TE23,0
DB04013,Q99661,0
DB07760,P13051,1
DB00939,O43525,1
DB08020,Q92731,1
DB02177,Q9UNX3,0
DB03035,O76074,0
DB01356,Q9BY49,0
DB05075,P78540,0
DB01238,Q9UHI7,0
DB00868,Q96F10,0
DB08159,P24530,0
DB04838,P63151,0
DB03081,P07477,1
DB06867,O43708,0
DB00528,Q06432,1
DB06594,P11712,1
DB01275,Q07864,0
DB00755,P33260,1
DB03101,Q15031,0
DB01733,Q6NS38,0
DB06845,O60512,0
DB04632,Q16539,1
DB05087,P34903,1
DB06216,P25021,1
DB04863,Q16873,0
DB00328,P23141,1
DB07833,Q16651,0
DB07026,P14679,0
DB06902,O95907,0
DB00692,P49761,0
DB03150,P28335,0
DB01154,P11712,1
DB03065,P29474,1
DB00882,P13612,0
DB07362,O14965,1
DB07986,P56696,0
DB01162,Q9H252,1
DB00836,Q9Y666,0
DB04172,O43681,0
DB07088,P01112,0
DB07175,P40394,0
DB01107,O00591,1
DB08124,Q9Y5Y9,0
DB01075,P11712,1
DB07735,P17516,0
DB06725,O95167,0
DB07046,Q02750,1
DB08762,Q99873,0
DB01050,P12104,1
DB07863,Q15596,1
DB06774,O75173,0
DB01082,Q9UM07,1
DB00193,P35372,1
DB01222,P04150,1
DB07026,Q16878,0
DB00339,Q01118,0
DB01065,P48039,1
DB00159,Q03181,1
DB04352,P03950,0
DB07335,P35222,0
DB00368,P08588,1
DB00637,Q12809,1
DB00482,P35354,1
DB00575,P10635,1
DB01393,P37231,1
DB03714,Q9H3N8,0
DB02974,P50440,0
DB07049,P19105,0
DB00590,Q9H252,1
DB08386,P17948,0
DB00549,Q92952,0
DB02910,P11310,1
DB03345,P08581,0
DB01403,P20309,1
DB03399,Q13126,0
DB08647,P01834,1
DB01354,P68400,0
DB01173,O15399,1
DB08465,P31939,0
DB07641,Q9BVJ7,0
DB08234,P06744,0
DB04345,P30043,1
DB07509,P37231,1
DB04238,Q9UK17,0
DB00569,Q9GZP0,0
DB01630,Q9HAN9,0
DB02490,Q53H96,0
DB02076,P49354,0
DB02161,P49902,0
DB02044,P08842,0
DB00943,P11712,1
DB08369,Q15120,0
DB06616,Q02750,1
DB01244,Q01064,1
DB01905,P68133,0
DB00350,Q9NYX4,0
DB01626,P04278,0
DB00193,P10635,1
DB01419,P23219,1
DB04970,P12271,0
DB03365,P52895,0
DB00849,P36544,1
DB01227,P35348,0
DB01028,Q9Y2U5,0
DB00996,Q9HB40,0
DB04824,Q86W47,0
DB07061,O60551,1
DB00340,Q01064,0
DB00907,P78348,0
DB01142,P25021,1
DB07208,Q9UQF2,0
DB02977,P18031,1
DB00887,Q9H2X9,1
DB01677,O60706,0
DB04530,Q99418,1
DB04903,P34903,1
DB06626,P22309,1
DB00426,Q06278,1
DB08073,P17612,1
DB04722,P21802,0
DB00215,P35348,1
DB07779,P31513,0
DB08004,P20810,0
DB08558,P08588,1
DB01201,P11712,1
DB01054,Q13698,1
DB00829,P18505,1
DB08037,P52732,1
DB02211,P51857,0
DB00591,P31639,0
DB01231,Q6N063,0
DB00909,P35219,1
DB04141,O14521,1
DB03709,Q99584,0
DB00753,P20813,1
DB07512,P13569,0
DB07460,Q9Y5Y6,0
DB06992,Q9NS18,0
DB08351,O15427,0
DB02735,P35610,0
DB07021,Q13233,0
DB04287,Q9NPH2,0
DB05804,O43181,0
DB06733,Q02750,0
DB01233,P46439,0
DB01013,P60900,0
DB00142,Q6IA69,1
DB02774,P20810,0
DB03918,P14061,0
DB02569,Q9Y2U5,0
DB00991,P49902,0
DB01101,P19971,1
DB01399,P14210,0
DB04272,P40926,1
DB07879,P28335,0
DB07769,P18545,0
DB01401,P48507,0
DB04172,P06310,0
DB06942,P00734,1
DB04372,P02679,0
DB01656,O43766,0
DB00203,P11712,1
DB07859,P61925,1
DB00231,Q16445,1
DB07854,P17612,1
DB08742,Q15788,1
DB09030,P25116,1
DB07227,P15538,0
DB00163,P09211,1
DB02466,P11712,0
DB00475,O00591,1
DB07862,Q9Y617,0
DB00731,P37231,1
DB04447,P00352,1
DB01375,P06746,0
DB04112,Q03403,0
DB07455,P42262,1
DB04395,P29317,1
DB01558,O00591,1
DB07053,P37231,1
DB00298,P25100,1
DB01141,P21926,0
DB08572,P28161,0
DB07550,P29803,0
DB02919,Q9UDX3,0
DB03487,Q9BZV3,0
DB08642,P05230,0
DB03373,P41180,0
DB07557,Q15788,1
DB09049,P78330,0
DB09034,P51812,0
DB06626,Q9UM07,0
DB04559,P29474,1
DB08167,P06850,0
DB00247,P34969,1
DB00320,P01023,0
DB04464,P00395,1
DB07917,P62312,0
DB01595,P24046,1
DB01232,P05108,1
DB06714,O95342,0
DB00238,P11509,1
DB07031,P30044,0
DB06203,P16219,0
DB02367,P07900,0
DB00129,P78540,1
DB02611,P21926,0
DB08341,P23141,0
DB04001,P19113,0
DB01023,P54750,1
DB03136,Q12809,0
DB00431,Q6UX15,0
DB07502,P07900,1
DB01099,Q93088,0
DB06212,P37288,1
DB01951,P30926,0
DB04256,Q13255,1
DB07120,O43678,0
DB01931,O76082,0
DB04395,P53779,1
DB06774,P43353,0
DB00571,P13945,1
DB08396,P01768,1
DB00440,P61278,0
DB00653,Q06432,1
DB00454,P50579,0
DB00996,Q14957,1
DB02888,P17540,0
DB04027,P05231,0
DB00122,Q8TCT1,1
DB04315,Q7L3T8,0
DB00398,P35916,1
DB08040,P51800,0
DB00231,P24046,1
DB03060,O95881,0
DB08877,Q9UKL6,0
DB06712,Q96KG9,0
DB01114,P20815,1
DB02546,O15379,1
DB01059,P04798,1
DB01162,Q9Y6Y9,0
DB07527,Q09428,0
DB00534,Q13621,1
DB01086,P23141,1
DB00755,O94788,1
DB00917,P43115,1
DB04679,P15259,0
DB00150,P48651,0
DB01133,P19224,0
DB08783,P18031,1
DB05220,P51970,0
DB02285,P02792,1
DB01888,O43612,0
DB00252,P15538,1
DB02512,P22894,0
DB00270,O43526,0
DB00142,Q9H1K4,1
DB00142,P49448,1
DB06774,P35354,1
DB08015,P01303,0
DB00835,Q92952,0
DB00594,P37088,1
DB08590,O95299,0
DB00812,Q16647,1
DB00118,P19623,1
DB00831,Q9NYX4,1
DB07833,O14521,0
DB06603,P10635,1
DB07087,Q14894,0
DB01752,Q14353,1
DB02426,P12235,1
DB05492,P08913,1
DB01229,P49354,0
DB08930,Q92930,0
DB00842,Q8IVH4,0
DB01161,Q9GZZ6,1
DB01103,P47712,1
DB08846,P68400,1
DB03305,P22695,0
DB08693,P35610,0
DB01790,P08263,0
DB00753,P18507,1
DB00356,P04798,1
DB00613,Q16678,1
DB00947,P28221,0
DB01278,O60894,1
DB02490,P06732,1
DB07659,P00734,1
DB00477,P30968,0
DB04447,O15169,1
DB01039,P63151,0
DB08539,O60427,0
DB08119,P17538,1
DB01463,Q7Z4J2,0
DB00419,Q16739,1
DB07859,P49788,0
DB02260,Q53H96,0
DB01466,P10635,1
DB04454,P01133,1
DB01915,P09211,1
DB00829,O14764,1
DB01068,O14764,1
DB00129,P04181,1
DB07235,P17612,1
DB01058,P20815,1
DB06866,P21731,0
DB08599,P29317,0
DB00342,P11229,1
DB02494,Q9UNX3,1
DB02754,Q99460,0
DB00163,P48506,1
DB01151,P07550,1
DB06954,O75899,0
DB00829,P14867,1
DB01577,P18089,1
DB07401,O14594,0
DB03016,Q9UNQ0,0
DB03056,P23141,1
DB04591,P00734,1
DB00494,P28221,0
DB08497,Q14534,0
DB09078,Q06278,1
DB00126,Q9GZT9,1
DB04468,Q92731,1
DB03918,Q9P2W7,0
DB02526,O60894,0
DB08522,Q6ZMR3,0
DB00812,P11712,1
DB04108,Q9GZZ6,0
DB00180,P22455,0
DB00402,P11712,1
DB00150,O95069,0
DB01216,P20815,1
DB02735,P24310,0
DB04395,P78362,1
DB01239,Q5TDP6,0
DB03918,P14210,0
DB00316,P22309,1
DB01944,Q7Z406,1
DB01752,P22061,1
DB08249,Q00653,0
DB06403,P24530,1
DB00388,P25100,1
DB00683,Q16445,1
DB08486,P54368,0
DB03491,Q9UQD0,0
DB07515,P00734,1
DB07995,Q12866,0
DB08022,Q9Y4W6,0
DB08689,O14521,1
DB01365,P18825,1
DB08490,P45452,1
DB01367,P27338,1
DB00714,P07360,0
DB07225,Q9NQS7,0
DB02494,Q9NSE4,0
DB00612,P10635,1
DB04757,Q9HCD5,0
DB07543,P10147,0
DB04722,P18505,0
DB00682,P11712,1
DB05003,P31350,1
DB09074,Q9Y6F1,1
DB06616,P36507,1
DB06976,P48163,0
DB00818,P28472,1
DB00613,P10635,1
DB03413,P33316,1
DB00334,Q99928,1
DB07789,P08559,0
DB05428,P31350,1
DB08231,P17612,1
DB08300,O00329,0
DB00140,P42898,1
DB07834,Q16539,1
DB02422,Q9HCS2,0
DB00852,O95644,1
DB00683,Q99928,1
DB01188,P08069,0
DB04585,Q13867,0
DB07838,Q9GZT4,0
DB08660,P54750,0
DB02973,P42263,0
DB00431,P48167,1
DB05806,P36507,0
DB08491,P51553,0
DB04629,P52732,0
DB08860,Q9Y6M9,0
DB01614,P21728,1
DB00313,Q9UI33,1
DB08805,P02775,0
DB00780,P20815,1
DB08023,P06737,0
DB03267,P35558,1
DB02800,P34896,1
DB06774,Q8NER1,1
DB00215,P20813,1
DB07809,P09104,0
DB08492,P49585,0
DB07264,P01584,0
DB03886,P48651,0
DB00316,Q9HAW8,1
DB06861,Q9Y233,0
DB00093,P54317,0
DB00829,P33260,1
DB00708,P35372,1
DB07159,Q7L3T8,0
DB04783,P68133,1
DB01001,P14210,0
DB00653,P05451,0
DB03349,O75311,0
DB08774,O14757,1
DB01762,P00488,0
DB00440,Q16696,0
DB00960,P14902,0
DB01876,P61278,0
DB05239,P20815,1
DB00120,Q7Z2H8,0
DB02400,O95167,0
DB00363,Q9H3N8,1
DB00241,P36544,1
DB03186,P56282,0
DB08522,P22102,0
DB08006,P54710,0
DB00149,Q15031,1
DB08766,Q9GZT9,0
DB04307,P27338,1
DB00588,P04150,1
DB01842,P07998,1
DB01240,O95470,0
DB07901,P53582,1
DB02342,Q16665,1
DB00973,Q99447,0
DB00093,P37288,1
DB04787,P63151,0
DB00400,O95831,0
DB03516,Q06278,1
DB00276,Q9NRF9,0
DB08689,O75438,0
DB07760,P13569,0
DB08235,P59998,1
DB07341,P30556,0
DB04753,Q9BQB6,0
DB01812,Q15796,0
DB07369,P05108,0
DB01062,P11229,1
DB08125,P48147,0
DB00755,P20813,1
DB00590,P25100,1
DB03597,P04629,0
DB01949,P12883,0
DB02643,P27338,1
DB03384,Q8N119,0
DB00970,P31751,0
DB01905,P07477,1
DB00321,O43612,0
DB03250,P04083,0
DB01394,P11712,1
DB00752,P10635,1
DB06335,P49286,0
DB06616,P07948,1
DB03765,P07998,1
DB00753,P18505,1
DB02755,P20645,1
DB07877,Q92993,0
DB00151,P48506,1
DB00917,P34995,1
DB06976,P00441,0
DB02379,O14594,1
DB00735,Q9UJS0,0
DB00420,P35348,1
DB06701,P50747,0
DB01338,P20309,1
DB08838,Q9UHC3,1
DB01632,P07741,1
DB06701,P10635,1
DB08015,P53779,1
DB00996,Q13224,1
DB08373,Q13698,0
DB03384,Q04771,0
DB00363,P10635,1
DB00395,P30518,0
DB02014,P18031,1
DB00392,Q16647,0
DB07542,P07339,1
DB07905,O43766,0
DB00363,P08913,1
DB08130,Q02750,1
DB05676,P01375,1
DB00528,P10635,1
DB00812,P52209,0
DB00499,P04798,1
DB07261,P10253,0
DB03399,P19971,0
DB06845,P09211,0
DB00349,P20813,1
DB01382,P43080,0
DB01237,Q9HAW8,0
DB07294,P12235,0
DB07353,P48357,0
DB00145,P04156,0
DB06712,Q8IZS8,1
DB00808,P49247,0
DB09291,P22061,0
DB00369,P19971,1
DB02093,P06744,1
DB04803,P45984,0
DB01171,P21397,1
DB00463,P43681,1
DB07605,P46976,0
DB00753,P28472,1
DB05262,Q16206,0
DB00818,P04798,1
DB01028,P34903,1
DB06268,P24530,1
DB00248,P18825,1
DB00909,O96000,0
DB02994,P29474,1
DB00363,P11509,1
DB07105,P08048,0
DB00114,P11216,1
DB01411,O95865,0
DB00686,Q13233,0
DB03792,Q9Y251,0
DB09242,Q92753,0
DB08453,P22749,0
DB04775,Q96I99,0
DB08239,P00749,0
DB01101,P04818,1
DB02418,P04156,0
DB01193,P10635,1
DB00797,P08913,1
DB00290,Q13867,1
DB01435,P20813,1
DB07467,Q6UWP2,0
DB02546,Q9BY41,1
DB06940,P53985,0
DB11362,P23141,1
DB08396,Q70Z44,0
DB05476,Q03405,1
DB02623,O95298,0
DB02996,Q9UKQ2,1
DB02651,P18031,1
DB00114,O95470,1
DB00683,P34903,1
DB00986,P36544,0
DB01178,P02743,0
DB03048,P29371,0
DB00115,P20810,0
DB00231,Q99928,1
DB01069,P10635,1
DB01177,P11712,1
DB06742,P15328,0
DB07154,P06858,0
DB04395,Q99661,1
DB08932,P25101,1
DB00870,P22309,1
DB00119,P04350,0
DB07110,P24046,0
DB00454,P10635,1
DB06711,P08913,1
DB04335,P00491,1
DB00596,P04150,1
DB07218,P45983,1
DB02759,O95907,0
DB09570,P51151,0
DB00683,P06744,0
DB07455,P32238,0
DB03822,Q9GZR5,0
DB08453,P08574,1
DB01727,Q86VB7,0
DB08881,Q9Y663,0
DB00481,P11511,1
DB04272,P62312,1
DB00323,Q96RD7,0
DB05492,P41595,1
DB00934,P18825,1
DB04947,P0CG48,0
DB01071,P45452,0
DB07374,P30926,0
DB00114,O15382,1
DB00863,P26440,0
DB03096,Q03405,0
DB03850,P52961,0
DB04249,P48066,0
DB01235,P10635,1
DB06994,Q16348,0
DB00363,P50406,1
DB00564,P11712,1
DB02116,Q00535,1
DB00337,P00390,0
DB07731,O95831,0
DB00316,P35354,1
DB04970,P08908,1
DB05511,P0DMS8,1
DB03329,P07858,1
DB00474,P05230,0
DB04009,P21796,0
DB00231,O14764,1
DB00398,P20813,1
DB07613,P41743,0
DB00640,P30542,1
DB00143,Q9Y2Q3,1
DB07430,P49137,1
DB01048,Q99447,0
DB00626,P24530,0
DB00134,P15104,1
DB02379,Q701N4,1
DB01854,P22460,0
DB07508,Q9Y5Y6,0
DB03978,O00182,0
DB00458,P33260,1
DB00420,P20309,1
DB01215,P00352,0
DB08498,Q9BYZ2,0
DB07315,P06576,0
DB01065,P49286,1
DB00636,P09210,1
DB00335,P08588,1
DB03337,P07477,1
DB07624,O43678,0
DB01205,O00591,1
DB01860,P51003,1
DB07465,Q96GD0,0
DB08918,P48067,0
DB00458,P11229,1
DB08865,P08581,1
DB03305,Q8N543,0
DB00431,Q9UBQ6,0
DB04695,Q03426,1
DB01403,Q9H1K4,0
DB00368,P13498,0
DB00402,P18507,1
DB00774,Q6L8H2,0
DB00165,P04424,0
DB08760,P48507,0
DB07138,Q16539,1
DB08302,O14732,0
DB08348,Q9Y6F1,1
DB00887,P34903,0
DB02665,P07477,1
DB03154,P02795,0
DB00114,Q6ZQY3,1
DB00800,P21918,1
DB01148,Q9UBK8,0
DB07508,Q16445,0
DB00324,P80192,0
DB02052,P49841,1
DB06196,P15144,1
DB04946,P08908,1
DB08055,Q14749,0
DB04464,P09669,1
DB06800,P35372,1
DB02483,P47929,0
DB08122,P14207,0
DB01580,P10635,1
DB01559,O00591,1
DB00757,P11712,1
DB06589,P16234,1
DB00422,P10635,1
DB08596,P41597,0
DB00332,P10635,1
DB06833,P11474,1
DB08507,P19113,0
DB03777,P41743,1
DB00180,P09104,0
DB06861,P51511,0
DB03035,P46926,0
DB07140,Q9NQS7,0
DB03042,P06744,1
DB01873,P80511,0
DB00543,O14764,1
DB01752,Q14749,1
DB00470,P34972,1
DB00208,P24046,0
DB00993,P51580,1
DB00588,P48637,0
DB08302,P37231,1
DB04215,P07477,1
DB01019,P03915,0
DB00921,P11712,1
DB00440,Q9UPY5,0
DB06726,P13945,1
DB01296,P01375,1
DB04642,Q8NE62,0
DB08291,Q9HAN9,0
DB08896,P42685,1
DB08224,P23141,1
DB08169,P04424,0
DB01062,P20815,1
DB04759,Q99707,0
DB03501,P16442,1
DB00363,P18825,1
DB01059,P11388,1
DB02325,P49411,0
DB02277,P50391,0
DB08640,Q15596,0
DB07371,P01857,1
DB03909,P06213,1
DB00752,P11712,1
DB01623,P21728,1
DB00346,Q86VU5,0
DB01646,Q99460,0
DB00582,Q01740,1
DB01915,P11168,0
DB04924,P20309,1
DB01238,P41597,0
DB00574,P33151,0
DB00423,P14207,0
DB00921,P20815,1
DB08056,Q96GD4,0
DB08574,P54317,0
DB00953,P30939,1
DB02735,P16444,0
DB00334,Q8N1C3,1
DB04574,P11712,1
DB01179,P11388,1
DB00945,O14920,1
DB00248,P24666,0
DB07844,O75489,0
DB00248,P28335,1
DB07594,O75116,0
DB03309,P07360,0
DB03892,P29475,1
DB07598,P42262,1
DB00552,P00734,0
DB03451,O95907,0
DB01181,P33260,1
DB07045,P13051,0
DB01136,P10635,1
DB08453,P22695,1
DB00772,Q701N4,0
DB11362,Q969I3,0
DB03374,Q6PHW0,1
DB03109,P02787,0
DB06733,P30874,0
DB00142,Q14957,1
DB07377,P15531,0
DB04318,P04211,0
DB07616,P11802,0
DB00328,Q8WWL2,0
DB07586,Q9BY41,1
DB00939,P23219,1
DB01452,P27986,0
DB01227,P20815,1
DB01204,P06746,0
DB00231,O00591,1
DB06701,Q00987,0
DB04786,P14555,1
DB03981,P15954,0
DB03429,P02787,0
DB04751,O00408,0
DB01251,Q15842,1
DB06637,P22460,1
DB03088,P17787,0
DB08790,Q96T66,0
DB00151,P49589,1
DB07707,Q15596,1
DB03434,P22749,1
DB04689,O75521,0
DB00443,P11511,1
DB00233,P13612,0
DB00928,P10515,0
DB07757,Q92731,1
DB04599,Q9GZZ6,0
DB07504,Q9P2J5,0
DB00328,Q15796,0
DB02281,P11168,0
DB00564,P20815,1
DB05010,O75899,1
DB03206,Q13183,0
DB06977,Q9UNX3,0
DB00726,P10635,1
DB03397,Q16222,1
DB06603,P12271,0
DB01033,Q14534,0
DB07542,Q9HBH1,0
DB04464,P15954,1
DB00904,P46098,1
DB00328,Q8NER1,0
DB07471,Q9ULK0,0
DB00789,P52209,1
DB03429,Q9UKL6,0
DB01424,P11712,1
DB01559,A8MPY1,1
DB02733,P11802,1
DB01576,P35348,1
DB02640,P00749,0
DB01558,Q16445,1
DB01777,Q9BVJ7,0
DB01161,P36021,0
DB00920,O95263,1
DB08846,P22748,1
DB01589,Q8N1C3,1
DB02744,P07477,1
DB08373,Q14494,0
DB01407,P07550,1
DB00317,P20815,1
DB04017,Q9UHI5,0
DB03419,Q12882,1
DB07369,Q9HCR9,0
DB05806,P11387,1
DB06865,Q99661,0
DB00128,P00966,1
DB06268,P25101,1
DB01124,P11712,1
DB07860,P61925,1
DB00974,P11474,0
DB03507,P29508,0
DB00628,P18507,1
DB06663,P17174,0
DB03461,P04035,1
DB04581,O15460,0
DB00313,O60939,1
DB03096,Q9NYR8,0
DB07329,Q9UNX3,0
DB08642,P49448,0
DB01700,Q99624,0
DB03693,P35348,0
DB00119,P13051,0
DB03023,P07948,1
DB01762,P41597,0
DB02983,Q92731,1
DB00298,P35348,1
DB02262,P00488,0
DB02221,P07204,0
DB07374,P61313,1
DB06729,P10635,1
DB02494,Q9UHA3,1
DB02072,P18031,1
DB01496,P25787,0
DB07374,P30874,0
DB01793,P49841,1
DB08655,Q9UBK8,0
DB03781,Q9UBK8,0
DB06984,P49747,0
DB00141,O60909,1
DB00344,Q9Y6M9,0
DB04953,O43525,1
DB00332,P20309,1
DB02551,P00749,1
DB00114,P17174,1
DB03667,P52209,0
DB00339,P22888,0
DB03849,P29803,0
DB00353,P21728,1
DB00334,P14867,1
DB00842,A8MPY1,1
DB09030,P05231,0
DB00483,Q15761,0
DB07218,Q14145,0
DB07383,P21673,0
DB00694,P04798,1
DB00143,O60760,1
DB00747,Q8NER1,0
DB03604,O75795,0
DB00373,P84098,0
DB00693,P06310,1
DB00543,Q16445,1
DB00921,P33260,1
DB02325,P17900,1
DB08549,P54760,0
DB07006,P16581,0
DB00734,P18825,1
DB04971,Q16769,0
DB04602,P61927,1
DB06636,Q16539,0
DB02034,Q16706,1
DB01403,P50747,0
DB04223,P43353,0
DB08846,P17612,1
DB01571,P35372,1
DB04014,Q9Y6B6,0
DB04514,P07998,1
DB00829,P24046,1
DB02742,Q16706,1
DB00435,P20813,1
DB02329,P04211,0
DB00295,P22309,1
DB00936,P41146,0
DB07227,P49356,1
DB00984,O75521,0
DB03935,P01859,0
DB04315,Q9Y6B6,1
DB00270,Q8WWT9,0
DB07751,Q9H6Z9,0
DB07198,Q14376,0
DB07468,P26439,0
DB00653,P19622,0
DB06931,O95749,1
DB00173,O00763,1
DB00907,P20815,1
DB00694,Q02880,1
DB08889,P20618,1
DB03760,O60603,0
DB01028,Q99928,1
DB00966,P30556,1
DB07724,Q15788,1
DB01611,O60909,0
DB00280,Q9UK17,1
DB01301,P56817,0
DB01577,P21397,1
DB01033,Q06278,1
DB00139,O60568,1
DB00316,P29466,0
DB05492,Q9NSA0,0
DB02783,Q99436,0
DB03442,P31939,1
DB00747,P11229,1
DB00945,P25963,1
DB00238,P10635,1
DB00360,P19971,0
DB07688,P30837,0
DB06972,P20701,1
DB02818,Q9UJT1,0
DB08190,P16083,1
DB00626,P35558,0
DB06216,P08908,1
DB01081,P13073,0
DB00909,Q9P0X4,1
DB04200,O60658,0
DB05295,P15531,0
DB00796,P30556,1
DB00440,O43570,0
DB00913,P56937,0
DB01211,P20815,1
DB04395,P53355,1
DB06882,O76083,0
DB00909,P30518,0
DB00333,P20813,1
DB00831,P63316,1
DB02843,P49286,0
DB04454,P08263,0
DB04672,O14788,0
DB01010,P04731,0
DB04187,Q99712,0
DB00238,P10114,0
DB04454,P50440,1
DB05095,Q9UNK4,0
DB04310,Q9HBH1,1
DB03092,P27986,0
DB01126,Q9H015,0
DB00398,P22309,1
DB01254,P20815,1
DB03886,P35270,1
DB00449,P07550,1
DB01791,Q96RP8,0
DB04142,Q70Z44,0
DB02448,P14555,1
DB01395,Q99436,0
DB09217,Q9H3N8,0
DB00320,P41595,1
DB00640,P0DMS8,1
DB07909,P54802,0
DB06836,P04156,0
DB01600,P35503,0
DB07491,P06737,0
DB05009,Q9Y698,0
DB08531,P12429,0
DB06603,Q9UKV0,1
DB07539,P16233,0
DB00277,Q16678,1
DB04178,P07998,0
DB07666,Q6IB77,0
DB00142,Q9Y646,1
DB00853,P37288,0
DB00277,P30542,1
DB00477,P19652,1
DB02583,P13612,0
DB01678,P49589,0
DB07168,P37288,0
DB06770,Q8WY07,0
DB06992,P02787,0
DB07988,Q9BZV3,0
DB00431,P18505,1
DB08420,P43235,0
DB03994,P12429,1
DB03434,P52333,0
DB03095,Q14376,1
DB08707,P11309,1
DB00134,Q9Y3D2,1
DB08077,P68871,1
DB07206,P56817,1
DB00239,Q9ULK0,0
DB07029,P00367,0
DB00726,P08588,1
DB04487,Q9NPJ3,0
DB07666,O95264,0
DB00321,P08913,1
DB00934,P20309,1
DB06216,P28335,1
DB00474,P14867,1
DB06942,Q9H1K4,0
DB08141,P54368,0
DB00349,P28472,1
DB00975,O76074,1
DB07555,Q6NXR0,0
DB00652,P62750,0
DB01736,O00182,0
DB02436,P12235,0
DB00306,O00591,1
DB01238,P21918,1
DB03526,P00966,0
DB08056,P04798,0
DB08334,P14174,1
DB01189,P18505,1
DB07264,Q9NZ42,0
DB00463,P36544,1
DB00552,O75489,0
DB01001,Q9BZV3,0
DB04600,Q7L266,0
DB08868,Q9H228,1
DB01189,P18507,1
DB00334,P08908,1
DB04147,P23528,1
DB00849,P42262,1
DB05479,Q9UBM7,0
DB07960,Q13627,0
DB00532,P11712,1
DB04001,P00441,0
DB00629,P18089,1
DB01737,Q96Q40,0
DB00316,P19224,1
DB03721,P35080,0
DB01437,P34903,1
DB01864,Q7L3T8,0
DB08906,Q99928,0
DB00652,P35372,1
DB06268,P11712,1
DB06969,P50440,0
DB02391,P00491,1
DB04850,P21397,1
DB08742,P11473,1
DB00145,Q9H598,1
DB02467,P30038,0
DB05229,Q9Y666,0
DB05295,P0CG48,0
DB02363,P48506,0
DB07837,P50052,0
DB02255,P16112,1
DB00133,Q9H228,0
DB01211,Q12809,1
DB07028,Q96GD4,0
DB01036,P11712,1
DB00317,P04798,1
DB01864,Q07001,0
DB02056,P68363,0
DB01227,O75330,0
DB00343,Q06432,1
DB00091,P37088,0
DB08498,Q9HAW9,0
DB02277,Q16696,0
DB06616,Q16445,0
DB01901,P28331,0
DB02726,P60953,0
DB07627,P07384,1
DB01963,P13051,0
DB08776,O14757,1
DB00569,P21462,0
DB07954,Q86YB8,0
DB00123,P14555,0
DB01054,P20815,1
DB07705,Q10588,0
DB05047,P42261,1
