head,tail,label
DB01623,P10635,1
DB02222,P22749,0
DB08809,Q15118,1
DB08534,P24941,1
DB08897,Q07699,0
DB01107,P10635,1
DB00935,P18825,1
DB01832,P16930,1
DB01812,P49888,1
DB04753,Q9H2M3,0
DB08896,P11712,1
DB00563,Q13882,0
DB03058,O95299,0
DB00583,Q8N8R3,1
DB00247,P08908,1
DB00697,Q9H6Z9,0
DB00582,P08684,1
DB07401,P31930,1
DB06884,P62508,1
DB01370,Q04759,0
DB07401,Q13956,0
DB07967,P43235,1
DB01126,P20815,1
DB02376,Q6L8H2,0
DB01892,P22301,0
DB00819,Q9ULX7,1
DB00207,P08684,1
DB04374,P22891,0
DB01169,P08684,1
DB02875,P61278,0
DB00856,P47989,1
DB03476,P05771,0
DB02142,Q16773,1
DB01805,Q9BV57,0
DB03329,Q15078,0
DB01095,P22309,1
DB00318,P20815,1
DB08240,Q8NER1,0
DB03767,O43677,0
DB05804,P16219,0
DB08387,P09466,0
DB03280,Q15078,0
DB04395,P53778,1
DB06859,O60882,0
DB00132,O95263,0
DB00897,P11712,1
DB00907,Q9UI33,1
DB00351,Q06124,0
DB06770,P10635,1
DB07340,P13631,0
DB00579,O94768,0
DB07086,Q92876,0
DB01254,P06239,1
DB00184,P33261,1
DB00159,P32418,1
DB01041,P35354,1
DB00774,Q16790,1
DB00392,P11229,1
DB00628,Q8N1C3,1
DB02994,P11245,0
DB00708,P41143,1
DB02459,P05113,0
DB07194,P07602,0
DB08411,P59768,0
DB08775,Q96L21,0
DB01483,P34903,1
DB04129,Q9H169,0
DB02255,O14788,0
DB00338,P33260,1
DB01242,P33261,1
DB06636,P08684,1
DB00661,P10632,1
DB00493,P46059,1
DB07270,P35241,0
DB01409,P10635,1
DB07124,P48448,0
DB01418,P36952,0
DB08048,P27169,0
DB04852,P07101,0
DB01099,P29460,0
DB02292,O43772,0
DB00186,O14764,1
DB08233,Q15842,0
DB02082,Q92930,1
DB03476,P40394,0
DB04246,Q9H169,0
DB04721,P68400,1
DB02820,Q96FI4,0
DB00132,Q8NER1,1
DB00317,P33261,1
DB00898,P78334,1
DB00624,Q16696,1
DB00222,Q14654,1
DB01949,Q01118,0
DB01171,Q8TCD5,0
DB02381,P31350,0
DB00435,P33402,1
DB03600,Q8N0U8,0
DB00152,P13584,1
DB08003,Q9NY46,0
DB08601,P35557,0
DB03945,Q9NXE4,0
DB08743,P27487,1
DB07066,P26440,0
DB00821,P12271,0
DB08755,P32745,0
DB00897,O14764,1
DB00184,P21397,1
DB07780,P53611,1
DB00396,P04798,1
DB07586,P54646,0
DB04890,O43676,0
DB08574,Q9BXA5,0
DB01750,P63208,1
DB06954,O60882,0
DB01062,P08684,1
DB01202,P23458,0
DB03203,Q9UHC3,0
DB01128,P08684,1
DB04769,P35222,0
DB07602,P21926,0
DB07778,P31930,1
DB07614,O60658,0
DB02894,P00918,1
DB00420,Q99250,0
DB00622,P35348,1
DB00142,Q14833,1
DB01229,Q9H4B7,1
DB05087,P14735,0
DB00852,P18846,1
DB00588,P47712,1
DB07236,Q9UDW1,0
DB00568,P20813,1
DB04263,Q15075,0
DB01195,Q14524,1
DB08224,Q13838,0
DB01136,P18825,1
DB02936,P14555,1
DB00170,P04798,1
DB08906,P16144,0
DB04903,P78352,0
DB08241,P20248,1
DB08406,P27695,0
DB08208,Q9UHQ9,0
DB04129,O43614,0
DB01807,Q16647,0
DB03501,Q05315,0
DB04258,Q02318,0
DB04487,P51681,0
DB00850,P29460,0
DB07264,P19113,0
DB01167,P24462,1
DB07664,P09455,0
DB03023,Q05901,0
DB07949,P11230,0
DB01156,P08684,1
DB01780,P52961,0
DB01016,P33261,1
DB00289,P20810,0
DB00599,Q9NYQ3,0
DB01028,P28472,1
DB01388,O60840,1
DB03292,P30043,0
DB07561,Q02318,0
DB08326,P01375,0
DB04119,Q9UQM7,1
DB02034,O43526,0
DB06203,O60939,0
DB06213,P19429,0
DB01472,P31645,1
DB00882,P04798,1
DB06700,P08684,1
DB04537,P23381,1
DB00128,Q7L266,1
DB04618,Q96Q40,0
DB04217,Q9NQX3,0
DB04602,P47712,0
DB07764,O15145,0
DB08305,P42262,1
DB01241,P08684,1
DB06772,P10632,1
DB01620,P36405,0
DB01525,O00764,0
DB06813,Q6NXR0,0
DB04617,P22303,1
DB01544,P22309,1
DB07079,P25092,0
DB00140,P21397,1
DB00603,P11712,1
DB01118,O95180,1
DB01812,P15144,0
DB01388,O95180,1
DB00719,Q96F10,0
DB05476,Q96LZ3,0
DB03909,O00764,1
DB01157,P06881,0
DB00173,Q9BY49,1
DB08883,P20815,1
DB00197,P37231,1
DB07183,Q92947,0
DB06963,P23560,0
DB02932,P12319,0
DB00996,Q9NY47,1
DB00344,P10635,1
DB01791,Q9BY66,0
DB08689,P46597,0
DB01221,Q9H2P9,0
DB02328,Q9NSD5,0
DB02352,P23280,0
DB00245,P33261,1
DB00625,P33261,1
DB07271,Q7Z4W1,0
DB07001,P78362,0
DB07107,P09622,0
DB04141,P18846,0
DB07778,P00156,1
DB00514,P33261,1
DB01320,Q14524,1
DB00821,P14679,0
DB07958,Q9NZK7,1
DB03910,Q9UJT0,0
DB07728,P54819,0
DB03559,P19623,0
DB00675,Q92952,0
DB04564,Q9HAB3,0
DB00415,Q02763,1
DB08454,Q9NR82,0
DB02378,P43026,0
DB00709,Q8TCD5,1
DB00201,Q14123,1
DB02795,P04054,1
DB02183,P15086,0
DB00603,Q8TE23,0
DB00224,P08684,1
DB00246,P07204,0
DB00688,Q9HAW8,1
DB01356,Q9BY49,0
DB00868,Q96F10,0
DB08159,P24530,0
DB03848,P55055,1
DB00259,P11274,0
DB08247,P11217,0
DB07339,O95264,0
DB01149,P20815,1
DB06594,P11712,1
DB06868,P08700,0
DB03516,P47989,1
DB05434,P10114,0
DB01275,Q07864,0
DB07778,O14949,1
DB00999,Q00653,0
DB01118,P24462,1
DB00675,Q04759,1
DB00250,P24462,1
DB01594,P18507,1
DB06845,O60512,0
DB04632,Q16539,1
DB05087,P34903,1
DB01020,P08684,1
DB07833,Q16651,0
DB00962,P20815,1
DB00425,Q9ULW8,0
DB07026,P14679,0
DB02827,P18031,1
DB03065,P29474,1
DB00882,P13612,0
DB01092,P04798,1
DB07362,O14965,1
DB07986,P56696,0
DB08890,Q13885,0
DB00292,P47870,1
DB01162,Q9H252,1
DB00836,Q9Y666,0
DB07088,P01112,0
DB07175,P40394,0
DB08124,Q9Y5Y9,0
DB01075,P11712,1
DB06725,O95167,0
DB02296,O94956,0
DB07046,Q02750,1
DB00594,P51172,1
DB01082,Q9UM07,1
DB08142,P24941,1
DB04868,Q9NSD9,0
DB00170,Q9BQB6,1
DB07026,Q16878,0
DB00749,P19793,1
DB00339,Q01118,0
DB01065,P48039,1
DB00962,P30536,1
DB04352,P03950,0
DB08815,P08684,1
DB01028,P23415,1
DB00482,P35354,1
DB01268,P35916,1
DB00575,P10635,1
DB08645,P00918,1
DB01393,P37231,1
DB01337,Q9Y5Y9,0
DB01353,P35241,0
DB00439,P05546,0
DB00201,O00408,1
DB00551,P23743,0
DB04234,P10635,0
DB07501,P24941,1
DB08386,P17948,0
DB02499,P05089,1
DB04564,P28482,0
DB00549,Q92952,0
DB08240,P19438,0
DB02910,P11310,1
DB00622,P68104,0
DB03345,P08581,0
DB00439,P10635,1
DB03399,Q13126,0
DB01589,P08684,1
DB01173,O15399,1
DB01708,Q05586,1
DB04345,P30043,1
DB00630,P14324,1
DB02490,Q53H96,0
DB07298,P54802,0
DB00396,P33261,1
DB01864,P62330,1
DB02044,P08842,0
DB04448,Q13946,0
DB08369,Q15120,0
DB06616,Q02750,1
DB03767,P25774,1
DB01905,P68133,0
DB03876,P21912,0
DB08572,P20248,1
DB04552,P47712,1
DB04970,P12271,0
DB00428,P51170,0
DB00849,P36544,1
DB01028,Q9Y2U5,0
DB00996,Q9HB40,0
DB00697,P18089,1
DB04824,Q86W47,0
DB00166,Q9H2P9,0
DB01597,Q96CD2,0
DB07061,O60551,1
DB04215,P12724,0
DB02977,P18031,1
DB04273,O43193,0
DB00180,P08684,1
DB00887,Q9H2X9,1
DB04903,P34903,1
DB08179,O43923,0
DB04722,P21802,0
DB00215,P35348,1
DB07539,Q7LG56,0
DB07274,P51606,0
DB00128,P00505,1
DB04682,O15144,0
DB08037,P52732,1
DB03531,Q06278,0
DB03650,Q14524,0
DB00909,P35219,1
DB04141,O14521,1
DB03709,Q99584,0
DB08351,O15427,0
DB02735,P35610,0
DB04287,Q9NPH2,0
DB05804,O43181,0
DB02209,P03886,0
DB00292,P18505,1
DB07022,P60981,0
DB00142,Q6IA69,1
DB02774,P20810,0
DB00991,P49902,0
DB03354,P20815,0
DB01399,P14210,0
DB04272,P40926,1
DB07879,P28335,0
DB01565,P01189,1
DB07769,P18545,0
DB03072,Q96CD2,0
DB01401,P48507,0
DB03081,Q99542,0
DB04172,P06310,0
DB01628,P11712,1
DB03752,P50747,0
DB07859,P61925,1
DB02685,P07858,1
DB08179,Q04760,1
DB07854,P17612,1
DB07248,P31153,0
DB00651,P24385,0
DB09030,P25116,1
DB04295,P11217,1
DB00313,Q07699,1
DB01090,P45983,0
DB02466,P11712,0
DB03008,O75311,0
DB00659,O15399,1
DB07297,Q00266,0
DB01125,P14780,0
DB04351,P80365,0
DB01375,P06746,0
DB00035,P35354,1
DB07455,P42262,1
DB07053,P37231,1
DB00298,P25100,1
DB01141,P21926,0
DB00370,P28335,1
DB00921,P06401,0
DB07550,P29803,0
DB01167,P29275,0
DB08881,P08684,1
DB01124,P10632,1
DB08391,Q9Y233,1
DB00390,P08684,1
DB08642,P05230,0
DB07141,Q8IWL2,0
DB09034,P51812,0
DB01649,Q99643,0
DB04559,P29474,1
DB00247,P34969,1
DB00320,P01023,0
DB07917,P62312,0
DB00661,P24462,1
DB01595,P24046,1
DB01410,P10635,1
DB02110,P99999,1
DB00777,P35348,1
DB07031,P30044,0
DB06203,P16219,0
DB01149,P10635,1
DB00999,Q16790,1
DB02611,P21926,0
DB03636,Q9BYZ2,0
DB04001,P19113,0
DB06693,P39900,0
DB07562,P20248,1
DB01571,P41145,1
DB00431,Q6UX15,0
DB08322,P05162,0
DB00854,P41143,1
DB00399,P51800,0
DB07668,Q96I15,0
DB04256,Q13255,1
DB07120,O43678,0
DB03602,P15151,0
DB02497,P48449,0
DB08396,P01768,1
DB07508,P08631,0
DB03589,P11226,0
DB00540,P18089,1
DB00035,P30518,1
DB00123,P52569,1
DB00996,Q14957,1
DB02888,P17540,0
DB07251,P80511,0
DB07030,P45381,0
DB01394,P08684,1
DB00122,Q8TCT1,1
DB00674,Q9UGM1,1
DB04801,P34995,0
DB00398,P35916,1
DB08040,P51800,0
DB00231,P24046,1
DB03060,O95881,0
DB01114,P20815,1
DB07004,P49591,0
DB02546,O15379,1
DB04982,P42262,1
DB07527,Q09428,0
DB03267,P28070,0
DB00534,Q13621,1
DB05806,P30291,0
DB00659,O14764,1
DB02360,P28476,0
DB04983,Q9UBK8,0
DB04679,P15259,0
DB00786,P39900,1
DB04868,P10632,1
DB00150,P48651,0
DB01133,P19224,0
DB00139,Q99643,1
DB03722,P00352,0
DB01888,O43612,0
DB00622,P10635,1
DB02447,Q15102,0
DB00444,P08684,1
DB00270,O43526,0
DB00142,P49448,1
DB00300,Q92887,0
DB00315,P28221,1
DB07744,P33261,0
DB00652,P41145,1
DB00594,P37088,1
DB00977,P08684,1
DB05234,P00156,0
DB02010,P41240,1
DB07298,P18031,1
DB01036,Q9NXE4,0
DB00324,P24557,0
DB00160,P24298,1
DB00118,P19623,1
DB00468,O00244,0
DB02831,Q6PEY2,0
DB07833,O14521,0
DB07087,Q14894,0
DB01752,Q14353,1
DB01229,P49354,0
DB01103,P47712,1
DB08218,P20248,1
DB08846,P68400,1
DB03365,Q99735,0
DB03305,P22695,0
DB02335,P00374,0
DB07351,P15085,1
DB00523,P27144,0
DB08693,P35610,0
DB04767,P41240,0
DB04334,Q16853,1
DB00231,Q15078,0
DB08233,P24941,1
DB01128,P33261,1
DB00613,Q16678,1
DB00947,P28221,0
DB02490,P06732,1
DB01028,P47870,1
DB04374,P22303,0
DB04741,P31930,1
DB06210,P22309,1
DB02750,Q96DP5,0
DB00327,P10635,1
DB07371,P05091,0
DB02260,Q53H96,0
DB00675,P11712,1
DB08473,P68400,1
DB01466,P10635,1
DB01068,O14764,1
DB00184,Q15825,1
DB08642,P00374,1
DB07235,P17612,1
DB07815,P31323,0
DB04465,Q7Z4J2,1
DB01149,Q02641,0
DB00708,P08684,1
DB00342,P11229,1
DB02754,Q99460,0
DB06954,O75899,0
DB00476,P31645,1
DB08848,Q9NSD5,1
DB01577,P18089,1
DB02162,P49773,1
DB07080,Q13133,1
DB03016,Q9UNQ0,0
DB00494,P28221,0
DB07297,Q92769,0
DB00130,Q16773,1
DB00373,P33261,1
DB09078,Q06278,1
DB01048,Q86WA6,0
DB00126,Q9GZT9,1
DB07737,Q15825,0
DB03918,Q9P2W7,0
DB00497,P41143,1
DB00588,P24462,1
DB01587,P30536,1
DB08522,Q6ZMR3,0
DB00180,P22455,0
DB00150,O95069,0
DB02735,P24310,0
DB01214,P51553,0
DB01254,P09619,1
DB04395,P78362,1
DB01239,Q5TDP6,0
DB03918,P14210,0
DB00316,P22309,1
DB00801,P47870,1
DB08249,Q00653,0
DB06403,P24530,1
DB00497,P09622,0
DB00388,P25100,1
DB08486,P54368,0
DB03491,Q9UQD0,0
DB07995,Q12866,0
DB00540,P31645,1
DB08689,O14521,1
DB04099,P19320,0
DB08461,Q9HAB3,0
DB08896,O43497,0
DB00714,P07360,0
DB02165,P09619,0
DB00612,P10635,1
DB04757,Q9HCD5,0
DB07543,P10147,0
DB04722,P18505,0
DB00050,P19793,0
DB09074,Q9Y6F1,1
DB06616,P36507,1
DB06991,P40429,0
DB06976,P48163,0
DB00818,P28472,1
DB05339,O75908,0
DB00613,P10635,1
DB05428,P31350,1
DB00220,P11712,1
DB08231,P17612,1
DB01267,P20815,1
DB01018,P18089,1
DB07834,Q16539,1
DB02422,Q9HCS2,0
DB00852,O95644,1
DB00148,P17540,1
DB02730,P61024,0
DB01188,P08069,0
DB01221,P41145,1
DB02973,P42263,0
DB03977,P28845,0
DB00431,P48167,1
DB05806,P36507,0
DB08491,P51553,0
DB04629,P52732,0
DB00313,Q9UI33,1
DB07320,P24311,0
DB08770,Q9Y678,0
DB00344,P12319,0
DB04881,Q9UGM1,0
DB08805,P02775,0
DB08023,P06737,0
DB03267,P35558,1
DB02800,P34896,1
DB02872,P12429,0
DB00215,P20813,1
DB07809,P09104,0
DB01940,P17612,1
DB07264,P01584,0
DB03886,P48651,0
DB00316,Q9HAW8,1
DB06861,Q9Y233,0
DB05246,P26439,0
DB00541,P24462,1
DB08617,Q96SL4,0
DB00708,P35372,1
DB09078,P22607,1
DB04783,P68133,1
DB01001,P14210,0
DB02063,Q13526,0
DB01762,P00488,0
DB00439,P24462,1
DB00477,P08684,1
DB01876,P61278,0
DB05239,P20815,1
DB02671,P48449,0
DB00201,P30542,1
DB00777,P36959,0
DB02400,O95167,0
DB00678,P35503,1
DB08522,P22102,0
DB02222,O94956,0
DB02407,P20248,1
DB04263,P05771,0
DB00993,P09488,1
DB08766,Q9GZT9,0
DB07733,P28065,0
DB00588,P48048,0
DB00588,P04150,1
DB02762,O95182,0
DB01159,P08684,1
DB05234,P22830,0
DB01127,P08684,1
DB00400,O95831,0
DB03516,Q06278,1
DB00969,Q08209,0
DB08689,O75438,0
DB07341,P30556,0
DB02239,P13716,1
DB04841,O00555,0
DB08918,P33261,1
DB02405,P24311,0
DB04753,Q9BQB6,0
DB07181,Q9NWT6,0
DB00142,P48058,1
DB02833,P20248,1
DB07369,P05108,0
DB01062,P11229,1
DB00969,P08684,1
DB03597,P04629,0
DB01437,P78334,1
DB01949,P12883,0
DB01324,P32239,0
DB06983,P24941,1
DB02485,P49356,0
DB03250,P04083,0
DB02296,Q9HCS2,0
DB01394,P11712,1
DB05188,P23415,0
DB00752,P10635,1
DB06616,P07948,1
DB01435,P10632,1
DB02755,P20645,1
DB00151,P48506,1
DB00917,P34995,1
DB06976,P00441,0
DB04760,Q9H4B7,0
DB00735,Q9UJS0,0
DB00898,P36544,1
DB00420,P35348,1
DB06701,P50747,0
DB01708,P78334,1
DB00898,P00326,1
DB08838,Q9UHC3,1
DB00396,P24462,1
DB07362,P37058,0
DB06701,P10635,1
DB08304,O60895,0
DB09272,P41143,1
DB00927,P13500,0
DB08801,P16581,0
DB00995,P31949,0
DB00395,P30518,0
DB01254,P08684,1
DB04860,Q9NYK1,1
DB00242,Q5TDP6,0
DB00289,P33261,1
DB03535,Q6PI48,0
DB00392,Q16647,0
DB01380,Q15418,0
DB01419,P15559,0
DB08335,P27708,0
DB08010,Q9NY47,0
DB06738,P10632,1
DB00499,P04798,1
DB01643,P49773,0
DB07832,P20645,0
DB00659,P18505,1
DB00349,P20813,1
DB02783,P00505,1
DB01708,P47870,1
DB04608,P30291,1
DB00708,Q8N142,0
DB03461,P0CG22,1
DB01237,Q9HAW8,0
DB06844,Q6ZMR3,0
DB07697,Q9HAW7,0
DB00661,P20813,1
DB00370,P18825,1
DB06712,Q8IZS8,1
DB04841,P20813,1
DB01229,P08684,1
DB01320,P11712,1
DB00898,P30532,1
DB03637,P47898,0
DB02226,P22303,1
DB01171,P21397,1
DB01375,P04632,0
DB00708,P41145,1
DB03250,Q9Y5N1,0
DB07605,P46976,0
DB08124,P20248,0
DB03583,O15374,0
DB03821,P15289,1
DB05262,Q16206,0
DB00818,P04798,1
DB00576,P11712,1
DB08122,P27708,0
DB01028,P34903,1
DB06268,P24530,1
DB01388,O14949,0
DB06155,P21554,1
DB02447,Q07837,0
DB04615,O60656,0
DB02994,P29474,1
DB04316,O15269,0
DB07105,P08048,0
DB00201,P10632,1
DB08453,P22749,0
DB00126,O14832,1
DB01101,P04818,1
DB03453,P01574,0
DB07749,P25116,0
DB02418,P04156,0
DB00228,P98194,1
DB00290,Q13867,1
DB01435,P20813,1
DB06691,P00748,0
DB00191,Q13126,0
DB02546,Q9BY41,1
DB00856,P11511,1
DB01525,Q9UIC8,0
DB02887,Q05940,0
DB02623,O95298,0
DB00719,Q16774,0
DB02651,P18031,1
DB00305,O95263,0
DB03262,P15559,0
DB00986,P36544,0
DB07158,P11413,0
DB00898,P19320,1
DB00115,P20810,0
DB00231,Q99928,1
DB01069,P10635,1
DB00290,P18858,1
DB01353,P34903,1
DB07842,Q9UNN8,0
DB06742,P15328,0
DB04552,O60656,1
DB05475,P05546,0
DB04395,Q99661,1
DB03602,P51659,0
DB07110,P24046,0
DB07144,O60603,0
DB05260,P01584,1
DB00294,P32745,0
DB00439,P20810,0
DB07539,P20248,1
DB08140,O43678,0
DB07218,P45983,1
DB00856,P08684,1
DB04905,Q16515,0
DB07455,P32238,0
DB03822,Q9GZR5,0
DB08453,P08574,1
DB07249,Q9NPJ3,0
DB03203,P10620,0
DB08881,Q9Y663,0
DB00844,P41145,1
DB00481,P11511,1
DB04272,P62312,1
DB07075,P34913,0
DB00148,P12277,1
DB01594,P10114,0
DB03850,P52961,0
DB00270,Q9NY47,1
DB01235,P10635,1
DB03461,P11586,1
DB08018,P10153,0
DB08787,P55196,0
DB00818,P10632,1
DB00564,P11712,1
DB02492,P51553,0
DB07731,O95831,0
DB00316,P35354,1
DB00579,P31645,1
DB04970,P08908,1
DB05511,P0DMS8,1
DB03329,P07858,1
DB00940,Q9ULX7,0
DB00316,P45844,0
DB00474,P05230,0
DB04009,P21796,0
DB00231,O14764,1
DB00398,P20813,1
DB07613,P41743,0
DB07247,P01574,0
DB05223,Q92769,1
DB01098,P49591,0
DB00143,Q9Y2Q3,1
DB04607,P24941,1
DB02379,P19367,1
DB01048,Q99447,0
DB04560,Q16853,0
DB01186,P08684,1
DB00540,P25100,1
DB06678,P28335,1
DB01567,P78334,1
DB01972,P00558,0
DB00601,Q02750,0
DB03978,O00182,0
DB07300,O15530,1
DB01418,P05129,0
DB01215,P00352,0
DB08498,Q9BYZ2,0
DB01695,P04211,0
DB07315,P06576,0
DB00624,P08684,1
DB00300,P22392,1
DB01267,P08684,1
DB04559,P78334,0
DB07624,O43678,0
DB07465,Q96GD0,0
DB01261,P08684,1
DB08865,P08581,1
DB03305,Q8N543,0
DB00431,Q9UBQ6,0
DB07359,P51170,0
DB01742,Q92876,0
DB04695,Q03426,1
DB02164,Q16539,0
DB00774,Q6L8H2,0
DB00165,P04424,0
DB08760,P48507,0
DB00949,Q8WU03,0
DB00887,P34903,0
DB01110,Q9H2S1,1
DB00398,O60656,1
DB07256,O60264,0
DB07054,P31930,0
DB00497,P08684,1
DB01148,Q9UBK8,0
DB03221,P00918,1
DB04841,P10635,1
DB00311,P00915,1
DB00324,P80192,0
DB01972,Q08188,1
DB01830,Q969G6,0
DB00156,Q8IYQ7,1
DB02483,P47929,0
DB01580,P10635,1
DB01085,P01764,0
DB00242,Q9NR33,1
DB08806,O14717,0
DB03129,Q969S8,0
DB08596,P41597,0
DB00220,P24462,1
DB08826,P22001,0
DB00332,P10635,1
DB06833,P11474,1
DB08357,P08473,0
DB03329,Q9Y5N1,0
DB00834,Q02763,0
DB03777,P41743,1
DB00180,P09104,0
DB01873,P80511,0
DB00543,O14764,1
DB01752,Q14749,1
DB00148,P06732,1
DB07876,P41145,0
DB00921,P11712,1
DB00818,P33261,1
DB00834,P04150,1
DB04642,Q8NE62,0
DB00619,P16234,1
DB01268,P20815,1
DB08169,P04424,0
DB01062,P20815,1
DB03501,P16442,1
DB02325,P49411,0
DB02277,P50391,0
DB03345,P01009,1
DB07371,P01857,1
DB03909,P06213,1
DB00752,P11712,1
DB00476,Q01959,1
DB00346,Q86VU5,0
DB07120,P33261,0
DB01646,Q99460,0
DB00897,A8MPY1,1
DB00661,P48507,0
DB00921,P20815,1
DB02266,P48048,0
DB06218,Q9NY46,1
DB06983,Q9Y257,0
DB02731,P55809,1
DB02735,P16444,0
DB02538,P49146,0
DB04574,P11712,1
DB00945,O14920,1
DB04676,Q16706,0
DB02261,P17900,1
DB01466,P24462,1
DB00935,P25100,1
DB07598,P42262,1
DB03451,O95907,0
DB01181,P33260,1
DB07045,P13051,0
DB01136,P10635,1
DB08453,P22695,1
DB02325,Q7Z4W1,1
DB00854,P35372,1
DB08280,P28845,1
DB01776,Q92769,0
DB03374,Q6PHW0,1
DB03109,P02787,0
DB00142,Q14957,1
DB00246,P18089,1
DB01809,Q9NYK1,0
DB08599,P09488,0
DB07616,P11802,0
DB08932,P08684,1
DB07075,Q07075,0
DB07586,Q9BY41,1
DB01576,P51161,0
DB00470,P08684,1
DB01204,P06746,0
DB08347,Q12882,0
DB06701,Q00987,0
DB04786,P14555,1
DB03981,P15954,0
DB00995,O15399,0
DB08270,P43235,1
DB04751,O00408,0
DB01251,Q15842,1
DB00777,P25100,1
DB00151,P49589,1
DB00957,P06401,1
DB00443,P11511,1
DB07117,P52569,0
DB00543,P31645,1
DB02861,P48448,0
DB00564,P20815,1
DB05010,O75899,1
DB00284,P04746,1
DB00148,Q14353,1
DB07966,Q05315,0
DB01072,P11712,1
DB03397,Q16222,1
DB06693,P04035,1
DB00678,P22309,1
DB04636,Q9BXJ7,0
DB01405,P28566,0
DB01424,P11712,1
DB01068,P30536,1
DB06770,P08684,1
DB00206,P54219,1
DB01559,A8MPY1,1
DB01647,P18509,0
DB01069,P08173,1
DB02733,P11802,1
DB01576,P35348,1
DB06210,P35503,1
DB02640,P00749,0
DB08602,P63098,0
DB08815,P07602,0
DB01771,O15270,0
DB01161,P36021,0
DB08846,P22748,1
DB01589,Q8N1C3,1
DB00317,P20815,1
DB03419,Q12882,1
DB00909,Q14524,1
DB07369,Q9HCR9,0
DB05806,P11387,1
DB07574,P68363,1
DB01675,P13584,0
DB00818,P08684,1
DB01124,P11712,1
DB08236,O15511,1
DB07106,P50406,0
DB00628,P18507,1
DB00997,P29474,1
DB03461,P04035,1
DB04581,O15460,0
DB00313,O60939,1
DB00396,P06401,1
DB01176,P11712,1
DB03096,Q9NYR8,0
DB08642,P49448,0
DB03693,P35348,0
DB00801,Q8N1C3,1
DB00119,P13051,0
DB03023,P07948,1
DB00836,P08684,1
DB01762,P41597,0
DB00370,O76082,0
DB00298,P35348,1
DB02262,P00488,0
DB02221,P07204,0
DB06729,P10635,1
DB02072,P18031,1
DB00365,Q9NUV7,0
DB01496,P25787,0
DB07374,P30874,0
DB01793,P49841,1
DB08626,P08473,1
DB08655,Q9UBK8,0
DB03781,Q9UBK8,0
DB07843,P53582,0
DB06984,P49747,0
DB00141,O60909,1
DB02551,P00749,1
DB00339,P22888,0
DB03849,P29803,0
DB00912,P08684,1
DB08819,P32239,0
DB00483,Q15761,0
DB08786,O14649,0
DB07218,Q14145,0
DB02259,Q7LG56,0
DB01131,Q9NY47,0
DB00694,P04798,1
DB00143,O60760,1
DB04751,O95573,0
DB00693,P06310,1
DB00921,P33260,1
DB02325,P17900,1
DB00957,Q13133,0
DB00852,Q01959,1
DB00749,O60656,1
DB04971,Q16769,0
DB03206,P19793,0
DB04602,P61927,1
DB06636,Q16539,0
DB02034,Q16706,1
DB08846,P17612,1
DB00819,P43166,1
DB01571,P35372,1
DB03251,Q9GZU7,0
DB04014,Q9Y6B6,0
DB01130,Q9UHQ9,0
DB01955,Q9NZK7,1
DB04514,P07998,1
DB00898,Q99808,1
DB02742,Q16706,1
DB00435,P20813,1
DB03144,P05089,1
DB07716,P49146,0
DB00344,P31645,1
DB07636,Q9UDW1,1
DB01098,P08684,1
DB02329,P04211,0
DB01762,P16930,1
DB01254,P07947,1
DB07227,P49356,1
DB01212,Q8TCC7,1
DB00201,O76083,1
DB00270,Q8WWT9,0
DB02402,O43252,0
DB07751,Q9H6Z9,0
DB01876,O14842,0
DB07468,P26439,0
DB06931,O95749,1
DB00173,O00763,1
DB00907,P20815,1
DB00694,Q02880,1
DB00433,P26358,0
DB08321,O14939,0
DB03332,P35408,0
DB02670,P02792,0
DB08889,P20618,1
DB06887,O14746,0
DB00349,P33261,1
DB00911,Q9NYQ3,0
DB05399,O43193,0
DB03367,Q6W5P4,0
DB01028,Q99928,1
DB00966,P30556,1
DB01611,O60909,0
DB08228,P23297,0
DB03783,P10635,1
DB02107,P02452,0
DB01577,P21397,1
DB00197,P10632,1
DB04953,Q9BXA5,0
DB00315,P28222,1
DB07183,P41240,0
DB01565,P41143,1
DB08489,Q9HB21,0
DB01168,O94903,0
DB00945,P25963,1
DB07688,P30837,0
DB01237,O95190,0
DB04216,P06576,1
DB02821,P04181,1
DB04855,O00305,1
DB06964,Q9NPJ3,0
DB01081,P13073,0
DB04200,O60658,0
DB03326,P07998,1
DB04525,P18031,1
DB00796,P30556,1
DB04886,P08684,1
DB00913,P56937,0
DB04395,P53355,1
DB06882,O76083,0
DB00909,P30518,0
DB06151,Q05586,1
DB00446,P33261,1
DB03814,P28845,1
DB04896,O60391,1
DB00305,P01375,0
DB04310,Q9HBH1,1
DB00197,Q99808,1
DB01126,Q9H015,0
DB00398,P22309,1
DB01254,P20815,1
DB02379,P35968,0
DB03886,P35270,1
DB03685,P00748,0
DB01791,Q96RP8,0
DB02448,P14555,1
DB00320,P41595,1
DB07909,P54802,0
DB06836,P04156,0
DB00130,Q96PF1,1
DB01442,Q16654,0
DB01600,P35503,0
DB05239,P24462,1
DB08881,O00180,0
DB00674,P22303,1
DB07619,P28845,1
DB07539,P16233,0
DB02080,P14555,1
DB00277,Q16678,1
DB04178,P07998,0
DB07666,Q6IB77,0
DB00142,Q9Y646,1
DB07670,P33260,1
DB04664,P20813,1
DB08690,Q9UDW1,1
DB00179,O00222,0
DB00277,P30542,1
DB01812,P11274,0
DB02583,P13612,0
